fid,field_1,GridId,,x,y,VRYieldVOl,row,col,Relative_Elevation1,Slope1,TRI1,TPI1,Elevation1,Application_4_N_rate,Application_5_N_rate,Application_7_N_rate,Application_10_N_rate,ph_mean_30_60,clay_mean_30_60,silt_mean_30_60,sand_mean_30_60,ksat_mean_30_60,om_mean_30_60
1491,1490,9,1490,-97.69524697,27.66669297,103.472946,69,16,-1.967098236,0.042586107,1.183869123,-0.257685453,52.15118027,,,0.229408817,76.75148392,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1492,1491,9,1491,-97.69514697,27.66669297,90.797806,69,17,-1.931697011,0.038918201,1.150876522,-0.290299475,52.20039368,,,0.229776573,75.19278145,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1493,1492,9,1492,-97.69504697,27.66669297,92.904076,69,18,-1.768855572,0.039398488,1.033670068,-0.21453619,52.42676926,,,0.217837238,73.57635441,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1494,1493,9,1493,-97.69494697,27.66669297,70.22786,69,19,-1.490368009,0.037743267,0.88452512,0.027299743,52.81391144,,,0.213599453,75.01959229,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1495,1494,9,1494,-97.69484697,27.66669297,82.21741,69,20,-1.247284532,0.030212196,0.752908945,0.256859928,53.1518364,,,0.230995312,80.73482437,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1496,1495,9,1495,-97.69474697,27.66669297,75.51702,69,21,-1.098602533,0.021918658,0.635245025,0.365086555,53.35852814,,,0.226796017,78.56996498,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1497,1496,9,1496,-97.69464697,27.66669297,110.49822,69,22,-0.987678945,0.016504886,0.529544532,0.445824444,53.51272964,,,0.237213001,79.86887856,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1498,1497,9,1497,-97.69454697,27.66669297,99.94019,69,23,-0.860236049,0.012000171,0.438811392,0.569879651,53.68989563,,,0.240608349,80.64822979,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1499,1498,20,1498,-97.69444697,27.66669297,104.78003,69,24,-0.895637333,0.010151936,0.337789446,0.47178039,53.64068222,,,0.246342831,78.36791096,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1500,1499,20,1499,-97.69434697,27.66669297,109.3607,69,25,-0.794156075,0.008362221,0.272718936,0.558704436,53.78175735,,,0.241339588,80.18639202,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1501,1500,20,1500,-97.69424697,27.66669297,114.546906,69,26,-0.683232486,0.004630923,0.249927759,0.658504605,53.93595886,,,0.233531132,77.61742458,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1502,1501,20,1501,-97.69414697,27.66669297,120.54038,69,27,-0.730436027,0.007526217,0.188972205,0.537430465,53.87033844,,,0.23461731,78.68542442,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1503,1502,20,1502,-97.69404697,27.66669297,120.01985,69,28,-0.508591592,0.006275601,0.318010211,0.811567247,54.17873764,,,0.232316666,77.79061375,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1504,1503,20,1503,-97.69394697,27.66669297,101.70691,69,29,-0.562872052,0.004150489,0.239040956,0.688186109,54.10327911,,,0.232492008,80.82141895,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1505,1504,20,1504,-97.69384697,27.66669297,108.66168,69,30,-0.657273591,0.002599583,0.142887041,0.477570564,53.9720459,,,0.237170238,79.40704079,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1506,1505,20,1505,-97.69374697,27.66669297,112.01876,69,31,-0.51803118,0.002086056,0.238003448,0.693099439,54.16561508,,,0.235310059,76.60715961,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1507,1506,20,1506,-97.69364697,27.66669297,102.79811,69,32,-0.645474076,0.009028818,0.117036492,0.372109592,53.9884491,,,0.237251492,78.94520817,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1508,1507,20,1507,-97.69354697,27.66669297,106.8252,69,33,-0.666713178,0.003721278,0.12668626,0.250925124,53.95892334,,,0.23863699,76.40510559,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1509,1508,20,1508,-97.69344697,27.66669297,104.01886,69,34,-0.577031493,0.003721747,0.138005957,0.405482233,54.08359528,,,0.23781168,78.19472179,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1510,1509,20,1509,-97.69334697,27.66669297,106.44634,69,35,-0.574671566,0.002756361,0.131101668,0.330466866,54.08687592,,,0.237730427,79.55136509,7.560758591,42.94670105,24.67265701,28.90426254,0.617032707,1.213423491
1511,1510,20,1510,-97.69324697,27.66669297,95.24165,69,36,-0.569951773,0.003065025,0.129378468,0.254605025,54.09343719,,,0.233749218,74.55775967,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1512,1511,20,1511,-97.69314697,27.66669297,108.71711,69,37,-0.534550488,0.004299799,0.132265955,0.248926386,54.1426506,,,0.238564301,77.55969486,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1513,1512,20,1512,-97.69304697,27.66669297,119.44097,69,38,-0.433069289,0.001938483,0.159336045,0.443769187,54.28372574,,,0.237730427,80.61936493,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1514,1513,20,1513,-97.69294697,27.66669297,102.117966,69,39,-0.560512185,0.003970614,0.180626824,-0.09693253,54.10655975,,,0.236789646,77.27104626,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1515,1514,20,1514,-97.69284697,27.66669297,90.52786,69,40,-0.503871799,0.005318012,0.137349367,-0.064760439,54.18529892,,,0.237452469,77.81947861,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1516,1515,20,1515,-97.69274697,27.66669297,95.58993,69,41,-0.461390823,0.005263417,0.153184369,-0.076388195,54.24435425,,,0.240599804,78.42564068,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1517,1516,20,1516,-97.69264697,27.66669297,100.442055,69,42,-0.305626392,0.005143651,0.183237255,0.231288508,54.46089172,,,0.233873234,76.0298624,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1518,1517,20,1517,-97.69254697,27.66669297,30.344547,69,43,-0.289107084,0.001442906,0.192283168,0.130020604,54.4838562,,,0.240437298,79.00293789,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1519,1518,20,1518,-97.69244697,27.66669297,30.344547,69,44,-0.289107084,0.001274748,0.203596681,0.001943148,54.4838562,,,0.236695576,76.37624073,7.599045277,43.76455688,24.95284271,27.95044327,0.489664495,1.215377569
1520,1519,20,1519,-97.69234697,27.66669297,0,69,45,-0.298546702,0.002187468,0.242688,-0.152427077,54.47073364,,,0.23723011,76.98239765,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1521,1520,20,1520,-97.69224697,27.66669297,77.84397,69,46,-0.239546418,0.005290372,0.263787389,-0.116249859,54.55275345,,,0.238200817,79.00293789,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1522,1521,20,1521,-97.69214697,27.66669297,102.773094,69,47,-0.105023831,0.00400785,0.229713529,0.102823876,54.73976135,,,0.240078087,79.20498676,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1523,1522,20,1522,-97.69204697,27.66669297,93.5255,69,48,-0.088501774,0.005245956,0.236968935,0.036949012,54.76272964,,,0.230199928,76.98239765,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1524,1523,31,1523,-97.69194697,27.66669297,80.924446,69,49,0.086141877,0.003814518,0.231686696,0.340122789,55.00551224,,,0.23890213,76.66488934,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1525,1524,31,1524,-97.69184697,27.66669297,72.54248,69,50,0.029498763,0.000698794,0.204750255,0.090774789,54.92676926,,,0.237213001,76.11645699,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1526,1525,31,1525,-97.69174697,27.66669297,79.62026,69,51,0.097941384,0.003439791,0.213029087,0.139041841,55.02191544,,,0.239736004,75.7412138,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1527,1526,31,1526,-97.69164697,27.66669297,78.01973,69,52,0.14750205,0.002155125,0.219910622,0.137307838,55.09081268,,,0.236079788,79.89774342,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1528,1527,31,1527,-97.69154697,27.66669297,64.17336,69,53,0.12154039,0.002319264,0.284831464,-0.049173072,55.05472183,,,0.235416965,77.87720833,7.660733223,44.97329712,25.75249863,26.0516758,0.31162855,1.240758657
1529,1528,31,1528,-97.69144697,27.66669297,62.95907,69,54,0.232463971,0.004327003,0.243454784,0.097788729,55.20892334,,,0.240086651,78.3390461,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1530,1529,31,1529,-97.69134697,27.66669297,70.94095,69,55,0.282024652,0.004747542,0.248439282,0.098519661,55.27782059,,,0.239440937,77.41537056,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1531,1530,31,1530,-97.69124697,27.66669297,73.67663,69,56,0.404747725,0.004213537,0.218495369,0.297312766,55.44842529,,,0.237653446,76.54942989,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1532,1531,31,1531,-97.69114697,27.66669297,50.78212,69,57,0.43070662,0.002990832,0.200369969,0.264077067,55.48451233,,,0.236430435,78.05039749,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1533,1532,31,1532,-97.69104697,27.66669297,55.679863,69,58,0.515668571,0.002818789,0.183847353,0.404498935,55.60262299,,,0.236173859,78.74315414,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1534,1533,31,1533,-97.69094697,27.66669297,57.9958,69,59,0.536910415,0.001034562,0.184888273,0.379309356,55.63215256,,,0.233300209,79.60909481,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1535,1534,31,1534,-97.69084697,27.66669297,57.40747,69,60,0.499149263,0.00150521,0.212141231,0.172510728,55.57965851,,,0.238991928,77.70401917,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1536,1535,31,1535,-97.69074697,27.66669297,59.624695,69,61,0.57939136,0.003749989,0.166887969,0.330398023,55.69120789,,,0.237349834,77.87720833,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1537,1536,31,1536,-97.69064697,27.66669297,68.72996,69,62,0.640751541,0.001802766,0.150937334,0.446693748,55.77650833,,,0.239363956,77.73288403,7.65785265,44.63393021,25.6437397,26.45086288,0.303916007,1.227722883
1538,1537,31,1537,-97.69054697,27.66669297,61.286545,69,63,0.636031747,0.002299759,0.155055165,0.345122218,55.76994705,,,0.239731712,79.75341911,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1539,1538,31,1538,-97.69044697,27.66669297,60.190823,69,64,0.581751287,0.003052235,0.220655814,0.083404407,55.69448853,,,0.243383656,78.13699207,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1540,1539,31,1539,-97.69034697,27.66669297,67.7291,69,65,0.657270849,0.004233888,0.169263184,0.280862838,55.79947281,,,0.240539932,78.07926235,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1541,1540,31,1540,-97.69024697,27.66669297,76.23707,69,66,0.718633771,0.001768887,0.15469113,0.441718906,55.88477707,,,0.240108032,78.97407303,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1542,1541,31,1541,-97.69014697,27.66669297,91.26857,69,67,0.621872365,0.004817331,0.236256495,-0.004867937,55.75026321,,,0.235511036,78.68542442,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1543,1542,31,1542,-97.69004697,27.66669297,78.21676,69,68,0.647831261,0.003540448,0.219461039,0.015981175,55.78635025,,,0.23499361,78.45450554,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1544,1543,31,1543,-97.68994697,27.66669297,74.63006,69,69,0.746952593,0.002834691,0.149935409,0.387630492,55.92414474,,,0.237349834,79.81114883,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1545,1544,31,1544,-97.68984697,27.66669297,67.528336,69,70,0.673792899,0.006225558,0.213664144,0.020371815,55.8224411,,,0.236973534,78.45450554,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1546,1545,31,1545,-97.68974697,27.66669297,80.221146,69,71,0.720993698,0.004515582,0.183996797,0.163312331,55.88805771,,,0.23906889,78.42564068,7.62919569,44.34785843,25.52946472,26.7925415,0.314858317,1.221280336
1547,1546,31,1546,-97.68964697,27.66669297,78.76075,69,72,0.801235795,0.001938551,0.136993289,0.494832218,55.99960709,,,0.236592941,78.02153263,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1548,1547,42,1547,-97.68954697,27.66669297,72.462326,69,73,0.652551055,0.00676852,0.26623258,-0.244732141,55.79291153,,,0.24435009,76.46283531,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1549,1548,42,1548,-97.68944697,27.66669297,68.27058,69,74,0.782353818,0.005255953,0.14108111,0.331475794,55.97335815,,,0.241472149,77.84834347,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1550,1549,42,1549,-97.68934697,27.66669297,65.823494,69,75,0.737513006,0.002655331,0.177663922,0.083785169,55.91102219,,,0.23303936,76.26078129,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1551,1550,42,1550,-97.68924697,27.66669297,89.247955,69,76,0.827194691,0.004065873,0.132373437,0.522386014,56.03569412,,,0.238885021,78.85861359,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1552,1551,42,1551,-97.68914697,27.66669297,50.49761,69,77,0.846076667,0.001336087,0.127213091,0.613047063,56.06194305,,,0.238461666,77.93493805,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1553,1552,42,1552,-97.68904697,27.66669297,61.003128,69,78,0.817755103,0.002061568,0.149977818,0.403045416,56.02257156,,,0.235271568,79.14725704,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1554,1553,42,1553,-97.68894697,27.66669297,69.20293,69,79,0.770554364,0.004876595,0.196832478,0.096175,55.95695496,,,0.236935043,79.984338,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1555,1554,42,1554,-97.68884697,27.66669297,78.54662,69,80,0.822474897,0.003636842,0.154612601,0.384755909,56.02913284,,,0.240826435,78.02153263,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1556,1555,42,1555,-97.68874697,27.66669297,78.69634,69,81,0.815395176,0.006108712,0.170480356,0.319431603,56.01929092,,,0.243422127,76.26078129,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1557,1556,42,1556,-97.68864697,27.66669297,67.321754,69,82,0.794153333,0.00385883,0.19226104,0.229563639,55.98976135,,,0.242857666,78.02153263,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1558,1557,42,1557,-97.68854697,27.66669297,72.79022,69,83,0.876755357,0.002040641,0.130408123,0.754734635,56.10459137,,,0.243665886,80.73482437,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1559,1558,42,1558,-97.68844697,27.66669297,68.57609,69,84,0.829554617,0.003034286,0.145880952,0.506919801,56.03897476,,,0.238187981,76.26078129,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1560,1559,42,1559,-97.68834697,27.66669297,70.91693,69,85,0.779993951,0.001490867,0.180506378,0.194954604,55.97007751,,,0.239150143,77.12672195,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1561,1560,42,1560,-97.68824697,27.66669297,71.36776,69,86,0.860236049,0.003405531,0.102101266,0.669003665,56.08162689,,,0.234082775,75.97213268,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1562,1561,42,1561,-97.68814697,27.66669297,65.794754,69,87,0.867315769,0.00151168,0.117492832,0.654536486,56.09146881,,,0.238363304,77.15558681,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1563,1562,42,1562,-97.68804697,27.66669297,38.93588,69,88,0.909796715,0.002237838,0.149454087,0.864449561,56.15052414,,,0.23337719,74.75980854,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1564,1563,42,1563,-97.68794697,27.66669297,41.86722,69,89,0.916876435,0.002846312,0.176140919,0.864723384,56.16036606,,,0.236990623,76.89580307,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1565,1564,42,1564,-97.68784697,27.66669297,42.0588,69,90,0.87439549,0.006815074,0.138575792,0.591409385,56.10131073,,,0.240086651,77.99266777,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567
1566,1565,42,1565,-97.68774697,27.66669297,46.40978,69,91,0.744592667,0.005690606,0.162973717,-0.183550954,55.92086411,,,0.240142231,78.68542442,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1567,1566,42,1566,-97.68764697,27.66669297,56.09661,69,92,0.706831515,0.003802267,0.181267187,-0.407880276,55.86837006,,,0.237589302,77.99266777,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1568,1567,42,1567,-97.68754697,27.66669297,62.556465,69,93,0.805955589,0.003586528,0.122993127,0.159060225,56.00616837,,,0.237892933,76.57829475,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1569,1568,42,1568,-97.68744697,27.66669297,67.58701,69,94,0.796513259,0.002275057,0.128059193,0.091512851,55.99304199,,,0.240052433,79.40704079,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1570,1569,42,1569,-97.68734697,27.66669297,59.028942,69,95,0.775274158,0.00125623,0.139971852,-0.033312086,55.96351624,,,0.238384686,77.84834347,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1571,1570,42,1570,-97.68724697,27.66669297,62.37411,69,96,0.843713999,0.000976324,0.133036926,0.337443471,56.0586586,,,0.234694271,80.35958118,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1572,1571,53,1571,-97.68714697,27.66669297,50.65303,69,97,0.803595722,0.003598987,0.136449441,0.182870269,56.00288773,,,0.233514023,80.41731091,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1573,1572,53,1572,-97.68704697,27.66669297,68.72885,69,98,0.716273844,0.005984671,0.208807096,-0.192879498,55.88149643,,,0.234536057,78.91634331,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1574,1573,53,1573,-97.68694697,27.66669297,51.50598,69,99,0.709191442,0.004851308,0.221665591,-0.217576981,55.8716507,,,0.238247852,80.38844604,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464
1575,1574,53,1574,-97.68684697,27.66669297,69.78806,69,100,0.669073105,0.005477547,0.264564395,-0.405309081,55.81587982,,,0.238615608,76.95353279,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1576,1575,53,1575,-97.68674697,27.66669297,55.332985,69,101,0.650191128,0.009371037,0.279832304,-0.496915817,55.78963089,,,0.240056705,79.1761219,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1577,1576,53,1576,-97.68664697,27.66669297,77.63168,69,102,0.893277407,0.003201571,0.183708638,0.666398585,56.12755966,,,0.237709045,76.80921364,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1578,1577,53,1577,-97.68654697,27.66669297,88.31191,69,103,0.744592667,0.006070602,0.184262723,-0.040466845,55.92086411,,,0.236811028,76.26078129,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1579,1578,53,1578,-97.68644697,27.66669297,74.269455,69,104,0.782353818,0.003077743,0.186551884,0.127685845,55.97335815,,,0.235113354,79.95547314,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1580,1579,53,1579,-97.68634697,27.66669297,62.851807,69,105,0.68795234,0.006197606,0.243919507,-0.254319727,55.84212494,,,0.235233078,76.89580307,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1581,1580,53,1580,-97.68624697,27.66669297,81.48372,69,106,0.695032001,0.008320255,0.22543183,-0.192193344,55.85196686,,,0.238235035,76.95353279,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1582,1581,53,1581,-97.68614697,27.66669297,73.8123,69,107,0.477907389,0.010881453,0.47280553,-1.060631752,55.55012894,,,0.237572212,76.54942989,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1583,1582,53,1582,-97.68604697,27.66669297,92.82274,69,108,0.709191442,0.007186168,0.224961549,-0.036538057,55.8716507,,,0.237670555,79.78228397,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662
1584,1583,53,1583,-97.68594697,27.66669297,87.49032,69,109,0.652551055,0.005618381,0.25890857,-0.247911811,55.79291153,,,0.23585743,79.86887856,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1585,1584,53,1584,-97.68584697,27.66669297,96.981544,69,110,0.612429976,0.011001835,0.288576663,-0.39703685,55.73713684,,,0.240792236,77.76174889,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1586,1585,53,1585,-97.68574697,27.66669297,95.01683,69,111,0.607710183,0.009536951,0.275852293,-0.330714166,55.73057556,,,0.239227123,75.30824089,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1587,1586,53,1586,-97.68564697,27.66669297,92.150894,69,112,0.678512692,0.006744512,0.20922865,0.052480292,55.82900238,,,0.23790575,75.27937603,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1588,1587,53,1587,-97.68554697,27.66669297,84.83822,69,113,0.744592667,0.00514863,0.198497921,0.326648146,55.92086411,,,0.232243977,77.3865057,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1589,1588,53,1588,-97.68544697,27.66669297,93.5277,69,114,0.643111467,0.005482901,0.207421646,-0.032385845,55.77978897,,,0.236678467,75.19278145,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1590,1589,53,1589,-97.68534697,27.66669297,94.62811,69,115,0.593550801,0.008477218,0.222330645,-0.236290216,55.71089172,,,0.238607063,77.99266777,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1591,1590,53,1590,-97.68524697,27.66669297,93.37382,69,116,0.692672133,0.003354125,0.159675866,0.08100608,55.84868622,,,0.24833128,77.76174889,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1592,1591,53,1591,-97.68514697,27.66669297,0,69,117,0.650191128,0.003735913,0.194851071,-0.069455616,55.78963089,,,0.282554245,103.0184452,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841
1593,1592,53,1592,-97.68504697,27.66669297,0,69,118,0.650191128,0.000937443,0.255827308,-0.032130986,55.78963089,,,0.282554245,79.55136509,7.629691601,45.51398849,25.73780632,25.35713005,0.335284442,1.231893182
1594,1593,53,1593,-97.68494697,27.66669297,0,69,119,0.628952026,0.009113547,0.248401612,-0.097943909,55.76010513,,,0.237922859,79.55136509,7.629691601,45.51398849,25.73780632,25.35713005,0.335284442,1.231893182
1366,1365,9,1365,-97.69614697,27.66679297,51.378788,68,7,-3.045490742,,1.253171325,-1.141985297,50.65204239,,,0.216131001,76.98239765,7.49095726,38.41642761,22.33068848,35.39531326,1.962766647,1.116142631
1367,1366,9,1366,-97.69604697,27.66679297,0.12018378,68,8,-2.96997118,0.038999248,1.229321241,-1.124829173,50.75702667,,,0.216131001,73.08565178,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1368,1367,9,1367,-97.69594697,27.66679297,0.74887073,68,9,-3.026759624,0.053536393,1.368314028,-1.21688664,50.67808151,,,0.23895771,77.96380291,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1369,1368,9,1368,-97.69584697,27.66679297,79.91996,68,10,-1.634333014,0.020125525,1.601087451,0.294186741,52.61377716,,,0.23895771,77.15558681,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1370,1369,9,1369,-97.69574697,27.66679297,0,68,11,-2.750632048,0.044066887,1.392209768,-0.902001083,51.06194305,,,0.274472103,332.4069511,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1371,1370,9,1370,-97.69564697,27.66679297,0,68,12,-2.651510715,0.037995543,1.399343014,-0.819053471,51.19973755,,,0.238341923,152.6947517,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1372,1371,9,1371,-97.69554697,27.66679297,26.565233,68,13,-2.587790728,0.031204026,1.379003286,-0.826068997,51.28831863,,,0.215579376,81.6296299,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1373,1372,9,1372,-97.69544697,27.66679297,45.46966,68,14,-2.516988039,0.030901203,1.32817018,-0.813479304,51.38674545,,,0.241292553,79.984338,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1374,1373,9,1373,-97.69534697,27.66679297,62.22674,68,15,-2.41550684,0.025724232,1.301729679,-0.787962019,51.52782059,,,0.230529194,82.26465683,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1375,1374,9,1374,-97.69524697,27.66679297,65.511154,68,16,-2.568908691,0.015067192,1.441401243,-1.063840032,51.31456757,,,0.229408817,81.68735962,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288
1376,1375,9,1375,-97.69514697,27.66679297,82.61468,68,17,-2.429666281,0.013436336,1.35997963,-0.976408184,51.50813675,,,0.229776573,79.26271648,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1377,1376,9,1376,-97.69504697,27.66679297,77.559326,68,18,-2.18186307,0.01087941,1.182368755,-0.809925139,51.85262299,,,0.217837238,80.1286623,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1378,1377,9,1377,-97.69494697,27.66679297,78.571594,68,19,-2.078021765,0.012411774,1.152444005,-0.77471441,51.99697876,,,0.213599453,83.39038124,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1379,1378,9,1378,-97.69484697,27.66679297,88.37617,68,20,-1.759413242,0.018149769,0.932364404,-0.436117798,52.43989563,,,0.230995312,79.43590565,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1380,1379,9,1379,-97.69474697,27.66679297,87.809586,68,21,-1.504530191,0.01606733,0.75211066,-0.184431091,52.79422379,,,0.226796017,80.87914867,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1381,1380,9,1380,-97.69464697,27.66679297,90.43024,68,22,-1.240204811,0.011704879,0.579863548,0.106496289,53.16167831,,,0.237213001,80.9368784,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
1382,1381,9,1381,-97.69454697,27.66679297,94.292274,68,23,-1.143443346,0.007959398,0.489665955,0.198921651,53.29619217,,,0.240608349,83.59243526,7.546619415,42.34494781,24.33242607,29.74161339,0.621996701,1.203063607
